,Sample,20[80114-1-U3]R.mzXML Peak height,14[80106-1-U3]R.mzXML Peak height,16[80110-1-U3]R.mzXML Peak height,12[80104-1-U3]R.mzXML Peak height,15[80107-1-U3]R.mzXML Peak height,17[80111-1-U3]R.mzXML Peak height,13[80105-1-U3]R.mzXML Peak height,11[80103-1-U3]R.mzXML Peak height,25[50013-1-U3]R.mzXML Peak height,24[50012-1-U3]R.mzXML Peak height,21[50009-1-U3]R.mzXML Peak height,19[80113-1-U3]R.mzXML Peak height,18[80112-1-U3]R.mzXML Peak height,1[40011-1-U3]R.mzXML Peak height,10[40007-1-U3]R.mzXML Peak height,27[50015-1-U3]R.mzXML Peak height,26[50014-1-U3]R.mzXML Peak height,28[50016-1-U3]R.mzXML Peak height,31[60195-1-U3]R.mzXML Peak height,22[50010-1-U3]R.mzXML Peak height,30[50018-1-U3]R.mzXML Peak height,23[50011-1-U3]R.mzXML Peak height,29[50020-1-U3]R.mzXML Peak height,3[40003-1-U3]R.mzXML Peak height,39[60253-1-U3]R.mzXML Peak height,37[60251-1-U3]R.mzXML Peak height,2[40012-1-U3]R.mzXML Peak height,38[60252-1-U3]R.mzXML Peak height,33[60197-1-U3]R.mzXML Peak height,32[60196-1-U3]R.mzXML Peak height,40[60254-1-U3]R.mzXML Peak height,34[60198-1-U3]R.mzXML Peak height,36[60250-1-U3]R.mzXML Peak height,35[60247-1-U3]R.mzXML Peak height,4[40001-1-U3]R.mzXML Peak height,5[40002-1-U3]R.mzXML Peak height,6[40009-1-U3]R.mzXML Peak height,7[40010-1-U3]R.mzXML Peak height,9[40006-1-U3]R.mzXML Peak height,8[40005-1-U3]R.mzXML Peak height,45[Pr-EH0033]R.mzXML Peak height,42[Pr-EH0030]R.mzXML Peak height,41[Pr-EH0029]R.mzXML Peak height,50[Pr-EH0039]R.mzXML Peak height,48[Pr-EH0036]R.mzXML Peak height,44[Pr-EH0032]R.mzXML Peak height,47[Pr-EH0035]R.mzXML Peak height,46[Pr-EH0034]R.mzXML Peak height,51[Pr-EH0081]R.mzXML Peak height,43[Pr-EH0031]R.mzXML Peak height,59[Pr-EH0090]R.mzXML Peak height,52[Pr-EH0082]R.mzXML Peak height,63[Pr-EH0215]R.mzXML Peak height,58[Pr-EH0089]R.mzXML Peak height,55[Pr-EH0085]R.mzXML Peak height,53[Pr-EH0084]R.mzXML Peak height,49[Pr-EH0037]R.mzXML Peak height,69[Pr-EH0237]R.mzXML Peak height,64[Pr-EH0217]R.mzXML Peak height,56[Pr-EH0086]R.mzXML Peak height,65[Pr-EH0223]R.mzXML Peak height,54[Pr-EH0083]R.mzXML Peak height,57[Pr-EH0088]R.mzXML Peak height,62[Pr-EH0213]R.mzXML Peak height,60[Pr-EH0091]R.mzXML Peak height,68[Pr-EH0234]R.mzXML Peak height,78[Pr-EH0352]R.mzXML Peak height,61[Pr-EH0212]R.mzXML Peak height,70[Pr-EH0242]R.mzXML Peak height,66[Pr-EH0232]R.mzXML Peak height,71[Pr-EH0339]R.mzXML Peak height,80[Pr-EH0354]R.mzXML Peak height,74[Pr-EH0349]R.mzXML Peak height,77[Pr-EH0351]R.mzXML Peak height,76[Pr-EH0350]R.mzXML Peak height,72[Pr-EH0340]R.mzXML Peak height,73[Pr-EH0344]R.mzXML Peak height,67[Pr-EH0233]R.mzXML Peak height,75[Pr-EH0335]R.mzXML Peak height,79[Pr-EH0353]R.mzXML Peak height
,"132,0567","404318,3978","135487,5107","147053,5929","2131556,854","486845,3036","364933,3817","375179,6656","432598,9379","1,07E+03","1032776,223","295005,9719","986078,3911","973802,317","1,07E+03","331888,3674","359334,008","323951,5888","109454,7277","1076518,731","295710,0158","492270,7875","729591,5411","1931509,718","473192,2661","142632,923","216509,2437","1258508,879","1040969,562","469504,9951","744802,7598","70446,55045","100281,4817","1014042,548","110681,1938","523157,6732","381195,6098","1365527,116","645811,4804","2552807,804","416332,3022","481735,9987","342462,6866","143597,7036","367980,6589","745441,4232","34601,45089","100250,3415","2982125,114","288712,3984","57453,38594","246200,092","75305,52991","156526,5286","97161,4433","268749,5656","942911,0143","124493,8141","1007492,963","108770,6272","121430,9696","4623193,193","36232,34665","657879,5848","1089363,05","184716,79","1154436,136","517706,8009","380470,0335","935835,75","428052,1991","468914,8938","339360,3384","4655566,993","1351582,711","2097085,986","1557993,913","618266,9821","3807,699038","575216,7929","3807,699038"
,"132,0768","2392484,882","1208490,689","3,30E+07","6228112,729","4,52E+07","1349669,563","617003,8","2143739,293","24215,56652","2193123,246","1269953,371","2580658,193","3169035,664","1361937,368","500789,1911","2685469,5","1,67E+07","1,07E+07","5492837,529","3,85E+07","1,60E+07","4967740,929","2743343,6","9623896,1","1,13E+07","653596,2813","571709,9143","2159750,636","3145161,557","1852708,934","2519094,282","850911,9","763920,6679","2,07E+07","5268148,35","2,18E+07","1667401,529","4412095,014","1031593,064","2020251,704","927554,2232","3307989,086","650428,6455","1564538,42","2283241,668","99420,94375","1431893,221","340533,8116","1681550,329","1735710,621","2072905,243","1881031,454","1873530,411","1502950,614","658928,7554","4232313,85","30476,62098","4282730,014","1209207,832","2,25E+07","4349246,243","177401,8982","783305,9875","5245617,786","3285405,307","5283844,571","1580790,068","2260668,121","353003,2563","1819289,225","1012486,423","821626,667","5342545,436","241051,1839","2089161,843","834173,6438","1744250,825","3608533,993","1043610,904","1595117,452"
,"132,1019","3909464,271","1960718,757","4041355,036","3653932,807","4280828,764","2798482,493","2342429,218",5515991,"352426,167","1805546,207","3797613,229","2320186,168","3200648,857","960073,1214","1209505,814","1213718,959","4033082,264","1660998,811","1037662,834","1048060,291","1212052,877","1749844,257","1244275,255","3992247,036","6250363,071","3383678,507","2594234,193","1466739,993","686817,008","2921042,986","7334204,429","1110065,727","2528622,586","5759601,471","2989137,543","1630753,407","9591079,871","2583192,929","5320648,036","2,82E+07","2290171,189","6386085,3","2194250,807","7362406,586","4,18E+07","478737,6384","8549160,071","4567490,071","7489716,629","6553357,329","2610506,2","2830366,371","7551450,857","7833320,243","3969651,643","5435098,493","574814,775","4417225,907","4269011,521","3758215,564","7856621,186","3590135,414","1704976,157","9559008,257","3977509,9","3574965,471","1977628,057","3241429,086","5119065,286","3595423,093","1,71E+07","1193051,258","7992969,914","4127308,379","1,44E+07","2028386,254","1,13E+07","1,81E+07","1,12E+07","1975795,142"
,"132,5571","59468,99397","1,07E+03","29942,13415","115099,6384","53474,39933","49969,48884","93432,89018","52193,62009","1,07E+03","115554,9076","34711,30201","119152,0134","171486,0759","61762,85156","60891,93103","31652,60357","27133,92199","1,07E+03","176020,2967","24569,02801","78530,87009","123208,8456","203549,8203","52586,0279","1,07E+03","1,07E+03","241004,867","109788,3147","52339,34196","118689,7754","1,07E+03","1,07E+03","117876,9871","24302,56819","62440,26763","47856,54821","121766,6893","98067,39152","220134,228","63314,22701","57751,14397","3807,699038","26464,26808","56950,97902","139455,4112","3807,699038","3807,699038","357978,1373","3807,699038","3807,699038","49722,33616","3807,699038","3807,699038","3807,699038","3807,699038","98296,80804","3807,699038","193463,1817","44664,0317","3807,699038","370192,4777","27475,02813","109497,383","67880,05893","26543,77533","174290,3531","139810,6362","61385,71741","137079,5674","49062,53125","68079,92277","46223,59196","547515,8143","181999,7665","323545,1737","169154,5632","81429,42321","3807,699038","77206,12991","3807,699038"
,"136,0481","1,72E+07","2,29E+07","4,87E+07","4,93E+07","7960518,929","3,55E+07","2,49E+07","3,55E+07","872686,4616","3,24E+07","6,24E+07","4,73E+07","5,28E+07","3184468,5","2,24E+07","1,34E+07","5,04E+07","1,70E+07","1,53E+07","5320475,571","2,31E+07","2,53E+07","2,70E+07","5,74E+07","8,53E+07","1,94E+07","6,54E+07","8,50E+07","1,99E+07","1,89E+07","3,30E+07","8428088,771","1,01E+07","1,17E+07","3,15E+07","1,96E+07","3,86E+07","9286409,714","3,58E+07","1,20E+07","9,41E+07","3,07E+07","4,79E+07","2,53E+07","4,38E+07","3,29E+08","5,56E+07","1,10E+08","1,50E+08","3,51E+07","3,28E+07","5,75E+07","1,34E+07","8,64E+07","4,86E+07","4,49E+07","2,53E+08","3,94E+07","6,50E+07","4,70E+07","3,80E+07","2,29E+08","1,52E+08","4,25E+07","9,23E+07","1,33E+08","4,31E+07","5,04E+07","3,19E+08","5,10E+07","3,87E+07","1,87E+08","5,80E+07","5,94E+08","8,67E+07","7,54E+07","1,43E+08","4,63E+07","1,43E+08","6,94E+07"
,"136,0868","48612,29688","1,07E+03","1,07E+03","1,07E+03","1,07E+03","40906,56875","1,07E+03","38285,22946","11570,70943","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","36090,14621","1,07E+03","1,07E+03","1,07E+03","24132,93817","1,07E+03","1,07E+03","1,07E+03","31517,75714","1,07E+03","1,07E+03","1,07E+03","1,07E+03","255388,996","1,07E+03","47023,81763","1,07E+03","1,07E+03","1,07E+03","35075,04129","22470,49944","1,07E+03","1,07E+03","29552,0885","1,07E+03","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","50301,59978","3807,699038","3807,699038","3807,699038","3807,699038","46750,12902","63352,87165","3807,699038","3807,699038","3807,699038","3807,699038","45371,33795","3807,699038","3807,699038","59089,63973","3807,699038","3807,699038","54990,34397","3807,699038","3807,699038","3807,699038","38621,76116","52898,00067","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","46697,56942","3807,699038","3807,699038","11725,44833"
,"136,108","2,84E+07","8209975,943","7556849,329","1,43E+07","1,20E+07","1,28E+07","1397291,321","1,26E+07","68698,85379","4183067,129","2581519,879","1,20E+07","5455993,771","87611,76205","357205,1147","1,57E+07","1419421,239","1,54E+07","1065286,055","527471,1286","5688872,529","5073835,029","1,20E+07","5595667,2","2311459,732","6162153,886","2854332,136","2459920,25","3945188,057","3906582,05","3363517,943","2988105,411","5868663,364","1377665,659","3153108,979","8285423,971","8318088,957","1,45E+07","3250980,193","6033951,157","2912605,036","5653276,657","4693939,186","1,26E+07","7402110,743","388820,5696","6558560,686","1480357,998","3991208,007","2589178,714","1,10E+07","9088599,043","6781963,8","3290391,457","3011584,679","7778595,986","1593984,764","1,93E+07","2130355,8","4745373,107","4921570,721","1166580,263","1181603,957","4042348,479","6344237,171","2736259,55","1808331,304","9503739,186","3074512,629","7024278,814","1294303,841","2530584,668","1315360,125","3423244,986","4888609,971","669616,3563","499870,2107","723144,5768","5666863,957","160370,0705"
,"137,0451","91928,23616","258202,1839","297323,5027","402618,5955","80853,68482","237998,2545","161632,2978","270486,892","142447,0875","206364,2846","532045,2674","393545,958","327427,4496","98069,43817","163939,9592","92470,56607","436911,0196","171883,1942","212272,7013","38619,26049","187712,6484","207882,1295","143719,6857","374205,3589","546067,9411","228234,5759","445289,0054","560768,3652","109561,4415","130474,3263","210904,5953","84975,64308","119764,1094","106140,5502","284527,8973","119254,9201","385608,842","78565,81049","261028,6422","67440,74554","645705,6321","274927,9527","377679,3098","240261,9933","306698,4451","2547990,943","380421,7888","829720,7991","1065349,784","307704,3567","182130,35","428272,3214","206713,9357","570270,6366","435092,2563","364994,4875","1818288,771","330961,2129","413702,4893","350015,5777","375274,1911","1676064,204","1021034,977","352811,1902","709856,1696","904276,7143","368681,7877","305748,0442","2325261,007","592502,3545","307132,4879","1241446,257","434836,4799","4092502,157","710133,1187","505860,6777","1017872,68","253514,5944","1147317,27","482473,0714"
,"137,0573","106941,0531","138983,2116","407673,6321","616849,7732","126273,1982","71995,48571","221912,2875","261804,2266","64634,56161","610543,4589","400992,4683","554578,0625","155684,4223","87179,42254","538865,8085","49770,06897","841764,075","1,07E+03","65369,17411","207738,9849","245532,7315","257931,8638","308778,9897","337359,6377","348526,2228","156087,6098","516359,8317","796908,6223","190390,2376","158848,5603","364871,6725","112474,9328","58774,82857","248183,567","655289,5281","27479,39955","416463,7076","59793,62188","297076,8013","51252,10089","189940,883","167282,5411","3807,699038","3807,699038","66241,18304","218679,3746","48342,73304","159227,0317","867629,0321","226983,7397","82214,00357","460346,9402","3807,699038","141053,7989","150414,1786","64991,62232","365472,6632","3807,699038","112848,4357","770305,4616","230191,8147","220846,5971","275429,6054","177491,6007","301129,9167","398788,0545","68704,49821","116333,1326","191904,8174","197879,7598","165962,5833","232530,9732","291901,3228","830908,6705","157697,7674","270106,5513","1105497,396","275634,1799","67784,70714","1114019,456"
,"137,0709","1,17E+07","8479926,329","1,30E+07","8950662,7","8932091,271","1,08E+07","4143401,707","8329631,814","268874,5717","5,49E+07","2,53E+07","2432274,271","8191782,214","2244405,614","5544880,25","1,46E+08","1,22E+07","4871996,243","1,45E+07","3394513,1","1,62E+07","3,12E+07","9479699,086","2,85E+07","2,45E+07","5507179,564","2,68E+07","1,77E+07","2,59E+07","7866300,586","8351382,271","4632238,943","6919617,829","3933740,829","8736587,257","5965876,971","7106187,257","1,05E+07","9837801,393","9561110,6","1,93E+07","1,34E+07","3,25E+07","2,43E+07","6197227,757","7,34E+07","1,13E+07","1,25E+07","3,23E+07","2953210,764","1,90E+07","1,84E+07","5510473,043","4678796,986","5,43E+08","2,35E+07","8,20E+07","1,95E+07","4271648,571","3,16E+07",8630152,"3,41E+07","2,20E+07","1,59E+07","7459026,029","9709151,143","1,64E+07","8679892,729","7,84E+07","8997043,429","1,94E+07","2,06E+07","1,94E+07","5,61E+07","2,06E+08","2,72E+07","1,02E+07","4901797,143","6,04E+07","1,18E+07"
,"137,1136","129267,875","1,07E+03","1,07E+03","106399,5","1,07E+03","96180,73438","1,07E+03","1,07E+03","1,07E+03","52923,48438","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","135591,3594","1,07E+03","1,07E+03","76118,66406","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","57501,74219","1,07E+03","1,07E+03","38289,55078","1,07E+03","27968,62768","1,07E+03","1,07E+03","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","64766,23862","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","461164,3125","3807,699038","37731,69732","116555,7656","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","88364,47656","98258,3125","3807,699038","3807,699038","3807,699038","3807,699038","92987,16406","146177,4996","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038"
,"138,0115","106117,3924","1,07E+03","1,07E+03","1,07E+03","173847,715","1,07E+03","39012,62835","50680,90469","1,07E+03","152625,2819","141443,7444","195605,1183","1,07E+03","1,07E+03","1,07E+03","65270,99464","1,07E+03","1,07E+03","1,07E+03","46934,24241","37172,1317","137722,2232","55141,63259","31706,75123","1,07E+03","1,07E+03","36736,68504","1,07E+03","26207,84129","87036,19911","1,07E+03","1,07E+03","34202,8692","27872,68772","1,07E+03","24016,99475","1,07E+03","22778,11975","1,07E+03","83347,59888","3807,699038","3807,699038","3807,699038","3807,699038","57752,93504","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","68421,30402","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","51018,57098","3807,699038","3807,699038","3807,699038","59196,09085","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038"
,"138,0549","1,83E+08","1,23E+07","1,59E+07","4,19E+07","1,71E+08","1,09E+07","3,25E+07","1,10E+08","987312,9","1,71E+08","1,65E+08","1,94E+08","3,11E+07","1,41E+07","3,97E+07","6,66E+07","3,31E+07","1,07E+07","7258709,671","5,27E+07","6,65E+07","1,82E+08","8,74E+07","6,47E+07","4556806,736","8,52E+07","6,90E+07","3,06E+07","3,51E+07","1,24E+08","1,94E+07","7954138,971","1,47E+07","3,20E+07","3,52E+07","5,16E+07","1,38E+08","5,06E+07","8,85E+07","1,17E+08","2,58E+07","1,09E+07","1,20E+07","6553907,829","1,30E+08","588436,7795","3613163,9","9024468,243","1,47E+07","1,15E+07","1,99E+07","4344010,979","3,04E+07","921472,4036","2,34E+07","7,98E+07","2058280,436","7569266,371","1,96E+07","1,64E+07","4,14E+07","9362922,857","1443315,907","6,49E+07","2619183,507","5334085,014","1453248,261","1,21E+08","1,12E+07","3,07E+07","1,85E+07","4329844,854","2,91E+07","2,42E+07","9018746,929","9706922,6","1619926,425","4,60E+07","1,10E+07","1,94E+07"
,"139,0582","1,21E+07","876429,1946","856349,3268","2694070,264","1,15E+07","602801,3848","1983092,568","7106127,943","66678,53281","1,15E+07","9905167,657","1,26E+07","1718382,832","671218,8705","2212078,479","3936463,914","1821132,757","723176,6205","418069,5237",3127184,"3926454,179","1,21E+07","5211411,614","3625801,386","347222,8272","5099218,336","4084755,007","1648768,939","1905030,043","8090770,229","1115389,298","482869,742","800934,0848","1747571,554","2012392,046","3313237,036","8250974,586","2812117,389","5826850,339","7700135,614","1490345,679","626780,3741","710408,3554","492950,221","7545792,586","67296,38549","294619,2696","441147,2705","811572,0107","643872,15","1172962,988","463594,896","2138205,554","78986,21205","1443048,871","4574797,986","107632,9232","557828,9652","1193168,136","882245,1518","2368214,561","558290,5196","116800,6116","4039597,436","167829,7676","385824,2857","108112,6536","7663713,714","526473,7902","1975800,491","1016684,521","295106,8125","2102676,671","1173891,58","570127,375","579674,2946","136785,1879","2703773,986","661887,3366","979147,3714"
,"140,0454","312493,3897","102556,9853","197644,6214","411569,0621","362473,4321","108678,5598","218298,0188","202861,4482","30619,86306","593080,9107","283662,2321","158550,0571","1404944,318","1,07E+03","401140,5164","162760,7625","201619,1942","328940,1415","1348138,351","160818,8888","189213,2421","618285,4625","636713,2482","550712,1277","137049,6123","295208,758","470169,2049","818267,2509","257813,1489","411640,3991","1,07E+03","54039,04978","537303,5857","89772,15446","443344,0603","251369,9728","1806066,907","251692,992","1191264,204","66976,82009","127825,0085","69424,77455","54046,36964","112741,5183","299647,9406","3807,699038","376331,6161","719183,5393","66897,10982","31189,66663","95753,03884","3807,699038","98504,04107","88553,53594","300759,2884","473386,971","112099,8254","656886,0393","66937,68973","54919,88125","722052,2442","40586,5058","446985,3129","596242,717","58599,17076","632352,5482","58114,25714","97009,04286","107726,0098","159972,4672","63067,48415","215925,6156","692721,5143","316918,4357","873479,7625","728119,5786","612258,4536","48861,13817","169937,2612","14785,04325"
,"140,0682","686823,2679","538836,7013","4446965,5","2329014,479","436792,2728","932507,0196","1715680,536","2584904,361","4615,416992","1570622,998","3793568,621","4069512,15","1347190,221","1,07E+03","3389587,214","534018,0875","4238919,364","2259914,457","882184,9107","943991,8446","643340,6","950443,3875","761663,1375","3365026,221","3323557,893","2718806,596","2162616,396","1765961,418","1228498,759","1387390,882","5190494,593","333427,9357","1964627,743","1661266,954","3291305,521","447566,817","5193491,129","564619,642","1035389,629","318582,3795","2570868,786","981975,4","1147405,498","905378,4804","7303175,957","4315758,064","805902,8839","1,19E+07","2851426,829","702047,7973","3236233,35","2396180,171","1585693,761","1356718,963","2379699,654","2523858,304","1,46E+07","1032964,72","833471,9286","1,10E+07","572860,783","5833743,464","2500053,25","3459299,671","706777,3402","1,94E+07","764896,4848","570457,1348","1,98E+07","3158169,957","1561263,804","1,16E+07","989261,2071","7081523,014","1689700,096","2982082,529","3277949,007","850743,95","3433716,857","1,79E+07"
,"140,9801","152129,558","184568,2987","328259,6049","821888,6518","1,07E+03","176057,44","289684,0386","409858,1897","1,07E+03","531983,4902","401662,7643","78012,81786","757154,4929","1,07E+03","170141,8554","61291,59129","458093,6304","70436,50982","246954,5777","60453,87723","576158,6491","416611,1009","283421,096","554551,0848","806157,8848","721900,4161","260998,6049","329019,875","233063,1563","240695,2234","54558,04308","170836,421","137303,7261","313947,8893","535945,8509","108800,3955","459957,3379","168644,9257","488073,9821","1,07E+03","437337,9241","170213,7509","79605,23214","3807,699038","530614,0107","150466,142","56846,64911","182277,7103","207768,8683","111501,2935","522246,8098","416157,408","79115,78393","514053,9188","719374,8804","112471,717","431129,3286","443413,1942","93521,57679","259364,6214","70492,8375","198230,4451","491857,0821","83147,22768","43549,94732","131434,2567","59668,64911","76030,26116","105897,05","343391,5112","100458,6973","229182,2259","131368,696","726684,2839","371086,0228","419982,6982","348464,746","62582,31629","3807,699038","53237,81094"
,"141,0658","7521091,257","7898987,457","4250827,457","2,61E+07","1,17E+07","1,30E+07","5034006,936","2,42E+07","1627967,104","1,75E+07","1,74E+07","1,81E+07","7,03E+07","4189562,093","1,12E+07","5,06E+07","8022099,643","5522342,586","6576006,443","1,08E+07","1,31E+07","4,02E+07","2,37E+07","3,43E+07","3,66E+07","5589549,729","1,66E+07","2,93E+07","3329463,321","1,24E+07","5,94E+07","1,42E+07","1,54E+07","6784239,814","2,83E+07","5,05E+07","1,93E+07","1,08E+07","2,08E+07","2,53E+07","1,47E+07","2,11E+07","8004004,643","4,74E+07","1,64E+07","344376,7179","1,28E+07","1,01E+07","1,02E+07","2,17E+07","1,15E+07","1,34E+07","3,38E+07","1,08E+07","1,25E+07","2,73E+07","106906,0712","2,94E+07","5820486,829","9346491,771","9525395,629","2693592,707","1,08E+07","4,10E+07","1,02E+07","1,88E+07","6414472,671","2,76E+07","2375585,157","2,35E+07","6439386,643","5965052,864","4,25E+07","1296220,416","2,16E+07","7917128,214","6481597,757",9890743,"4580644,286","7696587,214"
,"142,0266","71075,4442","1,07E+03","79348,45145","77467,52009","71592,00134","56975,44688","131558,9377","160203,4699","27470,30759","100843,0897","118560,7826","217758,6219","49901,0904","1,07E+03","180453,5725","55698,62924","538966,8714","49651,32701","36713,20379","32256,82455","1,07E+03","51118,90134","932622,5393","164743,0982","1,07E+03","111782,6121","213401,0254","78483,74063","74878,13638","131392,3319","1,07E+03","29427,13281","40868,66786","36255,6875","166650,5304","79627,13929","148037,8402","51195,90223","57152,66049","44394,19464","73155,76607","73142,84152","212173,2063","286380,1375","139374,8964","158570,1772","375742,4757","222079,0076","327615,3549","3807,699038","169077,6241","383495,7339","205121,8237","165238,2562","379004,5826","332152,3772","93973,67991","130491,4942","212080,4748","305221,6933","290898,3915","61099,8442","98584,1721","297341,025","36106,62634","429601,6045","70044,5308","109983,2058","296664,8652","58115,09576","193344,9978","157662,9036","80384,1433","429269,7813","220205,8185","46464,27478","180878,7672","218494,9911","567631,658","3807,699038"
